Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
405/647	22755.1	26386.6	22804.0	26393.6	642.04950	13215.11621	352.03043	0.02300	0.68362	430.49658	13450.24023	2238	2	4	1	134	154.796	1158.52563	9.02818	22755.1	26386.6	22804.0	26393.6	134.0	134.0
405/647	19975.5	16890.0	20024.3	16897.0	1095.92688	14367.47070	333.64804	0.19889	1.30304	515.86230	13734.88574	2246	2	0	1	-120	-99.0124	1259.54874	8.19048	19975.5	16890.0	20024.3	16897.0	-120.0	-120.0
405/647	22300.8	25436.0	22349.6	25443.0	578.48944	6774.19434	436.85889	0.86864	1.64321	431.41617	6486.43408	2246	1	2	1	-352	-331.012	593.87126	17.97991	22300.8	25436.0	22349.6	25443.0	-352.0	-352.0
405/647	21634.8	12405.7	21683.6	12412.7	630.59595	7647.29297	318.64896	0.20437	1.24056	480.35031	7673.48486	2249	2	2	1	-86	-64.9407	670.41294	12.62664	21634.8	12405.7	21683.6	12412.7	-86.0	-86.0
405/647	21669.7	24623.8	21718.5	24630.8	889.25977	43417.52344	366.90948	1.45248	1.21118	481.02005	42132.73438	2251	4	5	1	-147	-125.893	3806.27100	4.72577	21669.7	24623.8	21718.5	24630.8	-147.0	-147.0
405/647	21869.8	24775.0	21918.7	24782.0	943.63501	10467.93457	425.19537	0.95088	1.59459	423.16391	10057.26367	2255	1	0	1	-329	-307.797	917.68928	11.82401	21869.8	24775.0	21918.7	24782.0	-329.0	-329.0
405/647	22950.0	26475.3	22998.9	26482.3	573.15393	3397.88501	310.83417	0.44134	0.94353	419.48300	3413.92505	2262	1	2	1	7	28.3699	297.88137	18.03683	22950.0	26475.3	22998.9	26482.3	7.0	7.0
405/647	20186.0	16312.5	20234.8	16319.5	686.51886	30551.59766	401.29041	0.39893	1.67047	484.81757	31425.82813	2291	5	0	1	-301	-278.937	2678.35775	7.93114	20186.0	16312.5	20234.8	16319.5	-301.0	-301.0
405/647	20479.1	20676.7	20527.9	20683.7	530.25891	3275.73022	317.30002	0.34975	1.30150	475.05646	3253.58887	2292	1	3	1	-101	-78.9134	287.17246	20.21774	20479.1	20676.7	20527.9	20683.7	-101.0	-101.0
405/647	20181.1	16294.5	20229.9	16301.5	743.62012	19284.25781	393.83905	0.09030	1.73358	487.19458	20223.33984	2297	3	1	1	-296	-273.794	1690.58724	9.50235	20181.1	16294.5	20229.9	16301.5	-296.0	-296.0
405/647	20180.8	16295.7	20229.7	16302.7	781.36328	6960.08154	381.01379	0.16454	1.76186	477.79837	6868.05713	2301	1	1	1	-279	-256.698	610.16738	14.43170	20180.8	16295.7	20229.7	16302.7	-279.0	-279.0
405/647	20190.5	16266.1	20239.4	16273.1	693.45514	5717.76074	366.57587	0.39817	1.51962	482.05148	5644.19824	2303	1	4	1	-223	-200.651	501.25722	16.04335	20190.5	16266.1	20239.4	16273.1	-223.0	-223.0
405/647	20179.0	19522.8	20227.8	19529.8	568.78375	9894.87988	343.85437	0.46796	0.82693	494.33740	9406.12891	2303	2	7	1	75	97.3494	867.45147	11.62801	20179.0	19522.8	20227.8	19529.8	75.0	75.0
405/647	20570.4	21720.0	20619.2	21727.0	780.94391	10096.92188	459.03375	1.11958	1.62600	452.13058	9559.12402	2321	1	1	1	-382	-359.221	885.16382	14.12664	20570.4	21720.0	20619.2	21727.0	-382.0	-382.0
405/647	21266.8	23541.9	21315.6	23548.9	858.87671	11029.87305	345.87921	0.44793	1.35012	463.58890	10935.17090	2324	2	2	1	-152	-129.149	966.95257	10.45846	21266.8	23541.9	21315.6	23548.9	-152.0	-152.0
405/647	22901.3	26524.0	22950.1	26531.0	593.23981	3471.07690	308.79980	1.29962	0.66651	500.80637	3300.84082	2326	1	2	1	91	113.899	304.29786	18.69626	22901.3	26524.0	22950.1	26531.0	91.0	91.0
405/647	20412.6	16412.1	20461.5	16419.1	775.88892	8115.98096	412.88660	0.39383	1.70761	494.85071	7391.22559	2334	1	3	1	-322	-298.91	711.50127	14.68034	20412.6	16412.1	20461.5	16419.1	-322.0	-322.0
405/647	22505.9	25977.9	22554.7	25984.9	989.64392	6525.47949	327.81345	0.23081	0.77807	433.20471	6278.88232	2336	1	0	1	75	98.1377	572.06725	11.52442	22505.9	25977.9	22554.7	25984.9	75.0	75.0
405/647	21218.0	12482.6	21266.9	12489.6	1438.26062	60090.04688	355.95044	0.76755	1.33375	469.72241	58658.11328	2337	6	1	1	-165	-141.838	5267.89611	3.89567	21218.0	12482.6	21266.9	12489.6	-165.0	-165.0
405/647	20841.7	22332.6	20890.5	22339.6	701.15521	7159.82324	290.77762	1.34555	1.31273	452.26404	6771.43799	2352	2	3	1	-82	-58.48	627.67808	11.19147	20841.7	22332.6	20890.5	22339.6	-82.0	-82.0
405/647	20192.3	19497.2	20241.1	19504.2	805.05951	6048.10693	349.90952	1.12918	1.09933	436.58286	5630.42920	2360	1	6	1	-57	-33.2889	530.21758	13.66807	20192.3	19497.2	20241.1	19504.2	-57.0	-57.0
405/647	22433.3	25792.5	22482.2	25799.5	798.52771	15816.87305	436.83267	1.47876	1.49683	447.39575	14941.29590	2365	2	3	1	-336	-312.169	1386.61306	11.26856	22433.3	25792.5	22482.2	25799.5	-336.0	-336.0
405/647	22356.2	25756.0	22405.1	25763.0	1600.14331	14420.81250	321.47256	0.80032	1.57846	471.21692	14006.30859	2369	2	0	1	-161	-137.074	1264.22504	7.48035	22356.2	25756.0	22405.1	25763.0	-161.0	-161.0
405/647	20250.2	15547.6	20299.1	15554.6	510.68689	28868.10547	336.95142	0.45833	1.23219	456.53107	28747.83203	2369	5	2	1	-103	-79.0739	2530.77154	6.06126	20250.2	15547.6	20299.1	15554.6	-103.0	-103.0
405/647	21000.5	13454.1	21049.4	13461.1	732.36096	38351.47266	384.87436	0.68259	1.52921	461.89011	38084.38281	2370	4	2	1	-256	-232.05	3362.14705	5.56011	21000.5	13454.1	21049.4	13461.1	-256.0	-256.0
405/647	20043.1	16319.5	20092.0	16326.5	1633.73621	15579.95410	290.94992	1.20209	1.15013	462.68854	15541.57324	2376	2	0	1	-49	-24.9066	1365.84316	6.01267	20043.1	16319.5	20092.0	16326.5	-49.0	-49.0
405/647	20173.9	19605.9	20222.7	19612.9	1052.98877	6101.64551	307.30643	0.52196	1.01933	478.36948	6037.76318	2378	1	6	1	-17	7.14113	534.91113	11.32367	20173.9	19605.9	20222.7	19612.9	-17.0	-17.0
405/647	21031.4	23009.8	21080.2	23016.7	966.95587	25159.80859	320.85950	0.02548	1.16171	498.80609	24622.50977	2387	4	1	1	-64	-39.6439	2205.67739	5.99897	21031.4	23009.8	21080.2	23016.7	-64.0	-64.0
405/647	21273.9	23738.7	21322.7	23745.7	1052.53381	6448.14990	315.97998	0.57773	1.40038	525.07861	6428.76953	2389	1	0	1	-121	-96.5961	565.28802	11.65880	21273.9	23738.7	21322.7	23745.7	-121.0	-121.0
405/647	21985.5	25677.8	22034.4	25684.8	556.65356	4231.14941	351.96277	0.57463	0.79362	469.81027	3730.74316	2390	1	1	1	97	121.428	370.93091	19.25456	21985.5	25677.8	22034.4	25684.8	97.0	97.0
405/647	20824.9	21859.3	20873.7	21866.3	1281.30750	12090.51660	392.15323	0.16787	1.70463	553.37958	11532.71484	2396	1	1	1	-290	-265.429	1059.93569	10.04315	20824.9	21859.3	20873.7	21866.3	-290.0	-290.0
405/647	19959.7	18128.5	20008.5	18135.5	1926.98035	11236.73340	308.27722	0.54326	0.94238	482.34149	10954.46289	2400	1	0	1	6	30.6667	985.08734	7.09935	19959.7	18128.5	20008.5	18135.5	6.0	6.0
405/647	22557.5	25919.8	22606.3	25926.8	722.49121	20822.91602	348.33398	0.01988	1.53297	429.21255	20918.67969	2405	3	3	1	-194	-169.214	1825.47633	6.95321	22557.5	25919.8	22606.3	25926.8	-194.0	-194.0
405/647	21637.2	24505.3	21686.0	24512.3	800.13861	5792.75391	343.49463	0.72488	1.21027	459.11478	5526.13037	2407	1	4	1	-104	-79.166	507.83162	13.97948	21637.2	24505.3	21686.0	24512.3	-104.0	-104.0
405/647	21614.9	12657.4	21663.8	12664.4	500.03067	65413.92578	448.77737	0.98803	1.63859	463.89899	63516.67969	2408	7	2	1	-369	-344.142	5734.62301	5.53798	21614.9	12657.4	21663.8	12664.4	-369.0	-369.0
405/647	22533.2	25908.2	22582.0	25915.2	824.98340	8088.69092	399.73904	1.47853	1.38502	472.29654	7842.62109	2409	1	4	1	-259	-234.118	709.10884	13.71793	22533.2	25908.2	22582.0	25915.2	-259.0	-259.0
405/647	22553.6	25931.0	22602.4	25938.0	887.17572	12996.52148	344.80899	0.17679	1.43605	427.68481	13239.06445	2411	2	4	1	-170	-145.07	1139.36215	8.83161	22553.6	25931.0	22602.4	25938.0	-170.0	-170.0
405/647	21488.2	24468.6	21537.0	24475.6	709.36365	3713.77417	292.10120	1.13585	1.04530	449.42395	3786.40112	2420	1	3	1	-25	0.144524	325.57433	15.42369	21488.2	24468.6	21537.0	24475.6	-25.0	-25.0
405/647	20643.4	13572.8	20692.2	13579.8	862.04675	19061.18945	389.54727	1.19744	0.74139	497.22226	18004.86914	2429	3	6	1	166	191.36	1671.03158	9.49013	20643.4	13572.8	20692.2	13579.8	166.0	166.0
405/647	20635.1	13586.0	20684.0	13593.0	663.95575	10194.13477	368.66046	0.98973	0.78535	466.13458	9944.38477	2433	2	5	1	122	147.455	893.68615	12.49952	20635.1	13586.0	20684.0	13593.0	122.0	122.0
405/647	21351.1	24005.2	21399.9	24012.2	626.48108	3725.18750	311.30072	0.38348	0.98312	457.85577	3666.60571	2458	1	5	1	-5	21.0524	326.57490	17.24252	21351.1	24005.2	21399.9	24012.2	-5.0	-5.0
405/647	19864.8	17716.4	19913.6	17723.3	544.15253	3457.86743	321.81323	0.15973	0.86778	480.97821	3343.54443	2469	1	1	1	39	65.3151	303.13983	19.85012	19864.8	17716.4	19913.6	17723.3	39.0	39.0
405/647	19853.1	17663.9	19901.9	17670.9	548.96307	3150.48535	305.82797	0.85826	0.82080	467.99750	3119.06250	2475	1	1	1	42	68.4585	276.19265	19.51169	19853.1	17663.9	19901.9	17670.9	42.0	42.0
405/647	20893.9	22510.8	20942.7	22517.8	1249.82727	7959.01465	322.15488	0.16140	1.29081	473.13867	7610.53369	2480	1	2	1	-103	-76.4221	697.74055	9.82234	20893.9	22510.8	20942.7	22517.8	-103.0	-103.0
405/647	21195.3	12990.8	21244.1	12997.8	1306.90161	9022.47070	335.42957	0.04130	1.39200	549.75488	8722.12891	2497	1	1	1	-146	-119.016	790.97023	9.90039	21195.3	12990.8	21244.1	12997.8	-146.0	-146.0
405/647	23029.1	26566.3	23077.9	26573.3	1012.37622	12972.98145	323.01059	0.01743	1.19812	461.50049	12426.97656	2500	2	3	1	-77	-49.9443	1137.29847	8.15737	23029.1	26566.3	23077.9	26573.3	-77.0	-77.0
405/647	21008.3	23451.4	21057.1	23458.4	1268.04773	9706.24219	353.19763	0.89201	1.26651	458.30582	8934.35449	2512	1	1	1	-140	-112.658	850.91422	9.59565	21008.3	23451.4	21057.1	23458.4	-140.0	-140.0
405/647	21189.4	12934.8	21238.2	12941.8	1214.84851	12966.50879	349.54532	0.41612	1.39522	454.32672	12809.12891	2518	2	1	1	-169	-141.514	1136.73104	9.22733	21189.4	12934.8	21238.2	12941.8	-169.0	-169.0
405/647	19938.0	16268.2	19986.9	16275.2	652.27252	4321.11133	328.58160	0.31712	0.75058	465.55521	4076.11963	2522	1	2	1	85	112.581	378.81757	16.73442	19938.0	16268.2	19986.9	16275.2	85.0	85.0
405/647	21039.9	13201.7	21088.7	13208.7	1440.21741	41949.56250	350.56891	0.93317	1.22086	476.94177	40349.17969	2545	4	0	1	-119	-90.8692	3677.57971	4.51447	21039.9	13201.7	21088.7	13208.7	-119.0	-119.0
405/647	21272.1	12692.9	21320.9	12699.9	665.58191	4764.33008	341.55466	0.76378	0.96764	484.56613	4493.84668	2557	1	1	1	14	42.4175	417.67310	16.67380	21272.1	12692.9	21320.9	12699.9	14.0	14.0
405/647	20339.6	14640.3	20388.4	14647.3	693.29834	47933.44141	304.23511	0.69841	0.94677	464.67349	46496.13672	2558	7	1	1	4	32.4414	4202.16663	3.80685	20339.6	14640.3	20388.4	14647.3	4.0	4.0
405/647	20837.8	22704.1	20886.6	22711.1	900.36786	5147.20068	305.23587	1.14866	0.73152	462.55508	4901.12305	2558	1	2	1	69	97.4414	451.23810	12.73900	20837.8	22704.1	20886.6	22711.1	69.0	69.0
405/647	20900.2	22499.9	20949.1	22506.9	541.04205	3145.18066	307.79910	1.02709	1.49592	486.76520	3038.87012	2565	1	2	1	-130	-101.391	275.72761	20.05906	20900.2	22499.9	20949.1	22506.9	-130.0	-130.0
405/647	20783.4	22670.3	20832.2	22677.3	633.63770	24955.35742	305.32693	0.63443	0.96767	450.56238	24684.76172	2567	4	3	1	-2	26.6564	2187.75383	5.40448	20783.4	22670.3	20832.2	22677.3	-2.0	-2.0
405/647	20317.3	14527.8	20366.2	14534.8	1140.32410	15649.45313	338.68930	0.39915	0.85591	469.79651	15221.17578	2569	2	1	1	59	87.7042	1371.93591	7.59908	20317.3	14527.8	20366.2	14534.8	59.0	59.0
405/647	19975.5	17967.6	20024.3	17974.6	997.74445	7308.83545	345.52103	0.21043	1.43062	496.54135	7395.05322	2575	1	2	1	-170	-141.152	640.74148	11.93799	19975.5	17967.6	20024.3	17974.6	-170.0	-170.0
405/647	20589.0	14393.6	20637.8	14400.6	594.51526	4319.58398	344.11176	0.60891	0.86477	463.13718	4146.57031	2591	1	0	1	61	90.2298	378.68367	18.08551	20589.0	14393.6	20637.8	14400.6	61.0	61.0
405/647	20940.5	22612.1	20989.3	22619.1	1046.35291	20291.27734	370.92783	0.62343	1.47757	451.86884	20055.17969	2598	2	1	1	-223	-193.603	1778.86932	7.04130	20940.5	22612.1	20989.3	22619.1	-223.0	-223.0
405/647	21127.2	20657.7	21176.1	20664.7	605.82312	7507.46729	449.40079	0.37174	1.79646	431.15582	7505.98828	2603	1	2	1	-383	-353.484	658.15488	17.26439	21127.2	20657.7	21176.1	20664.7	-383.0	-383.0
405/647	19946.6	18104.9	19995.4	18111.9	555.81262	11078.91504	395.06042	1.22824	0.73035	444.95819	11071.92773	2607	2	2	1	177	206.612	971.25192	12.87706	19946.6	18104.9	19995.4	18111.9	177.0	177.0
405/647	21012.6	13325.0	21061.4	13332.0	575.90039	4253.64600	346.95010	0.10592	1.47901	441.24777	4356.32813	2617	1	1	1	-182	-152.149	372.90311	18.26000	21012.6	13325.0	21061.4	13332.0	-182.0	-182.0
405/647	19884.4	16898.2	19933.3	16905.2	936.64899	7424.42236	359.42059	1.35709	1.16419	499.88315	6191.92139	2619	1	0	1	-108	-78.1013	650.87461	12.59699	19884.4	16898.2	19933.3	16905.2	-108.0	-108.0
405/647	20754.6	13944.1	20803.5	13951.1	654.91565	12038.49414	388.07388	1.00011	1.45763	446.63220	12255.74414	2630	2	0	1	-250	-219.889	1055.37505	11.63674	20754.6	13944.1	20803.5	13951.1	-250.0	-250.0
405/647	21127.0	23110.6	21175.8	23117.6	692.45825	5216.82861	350.40195	0.71641	1.29999	445.68796	5131.80078	2638	1	2	1	-146	-115.902	457.34215	15.63172	21127.0	23110.6	21175.8	23117.6	-146.0	-146.0
405/647	20545.8	20897.6	20594.6	20904.6	794.38074	17933.01367	313.39572	0.49254	1.30416	445.77432	17381.92383	2639	3	5	1	-98	-67.9036	1572.12813	6.70937	20545.8	20897.6	20594.6	20904.6	-98.0	-98.0
405/647	20067.2	16399.3	20116.0	16406.3	2251.89526	82817.78125	339.21954	0.15462	1.38961	462.10175	80218.96094	2642	8	0	1	-151	-120.908	7260.36158	3.04052	20067.2	16399.3	20116.0	16406.3	-151.0	-151.0
405/647	20809.0	13474.1	20857.8	13481.1	746.02533	18685.98438	330.78003	0.39582	1.11471	455.69772	18093.67188	2663	3	2	1	-53	-22.9414	1638.13859	7.12494	20809.0	13474.1	20857.8	13481.1	-53.0	-53.0
405/647	20458.0	20669.7	20506.8	20676.7	658.64655	4106.96631	318.78247	0.08254	0.99017	451.36969	4039.75781	2665	1	4	1	-6	24.0554	360.04418	16.42135	20458.0	20669.7	20506.8	20676.7	-6.0	-6.0
405/647	20729.9	21967.8	20778.8	21974.8	607.83099	3351.59448	299.77426	1.00280	1.31226	459.74530	3265.36768	2669	1	4	1	-88	-57.9509	293.82323	17.74129	20729.9	21967.8	20778.8	21974.8	-88.0	-88.0
405/647	21856.6	24902.6	21905.4	24909.5	907.62317	34850.10938	347.34692	0.13982	1.47064	439.05780	34983.88672	2672	5	1	1	-181	-150.956	3055.19408	5.38166	21856.6	24902.6	21905.4	24909.5	-181.0	-181.0
405/647	19875.9	17109.5	19924.7	17116.5	580.44977	17168.00000	311.75421	0.41554	0.93547	444.28055	16336.95703	2674	3	3	1	10	40.0412	1505.06191	6.88621	19875.9	17109.5	19924.7	17116.5	10.0	10.0
405/647	20819.0	22896.4	20867.8	22903.3	630.83215	16657.55273	335.91760	0.02237	0.77730	446.16971	16373.37500	2688	4	3	1	84	114.019	1460.31268	8.83318	20819.0	22896.4	20867.8	22903.3	84.0	84.0
405/647	20093.8	18666.6	20142.6	18673.6	986.68024	13373.04688	345.13269	0.29308	1.39804	453.69263	13223.25000	2690	2	4	1	-162	-131.984	1172.37089	8.80580	20093.8	18666.6	20142.6	18673.6	-162.0	-162.0
405/647	20924.6	23485.4	20973.4	23492.4	1009.73834	12569.73047	359.90155	0.94456	1.31013	427.59439	12684.39258	2693	2	2	1	-166	-135.989	1101.94679	9.73656	20924.6	23485.4	20973.4	23492.4	-166.0	-166.0
405/647	22471.2	25900.2	22520.0	25907.2	594.14355	6830.07959	293.49448	1.31106	0.82553	418.32462	6594.76953	2695	2	3	1	33	63.0082	598.77054	11.51289	22471.2	25900.2	22520.0	25907.2	33.0	33.0
405/647	19996.1	17478.4	20044.9	17485.4	1017.37372	6944.11865	333.52496	0.58750	1.61595	484.31375	7044.01904	2704	1	1	1	-184	-154.006	608.76797	11.66445	19996.1	17478.4	20044.9	17485.4	-184.0	-184.0
405/647	22032.3	25414.2	22081.2	25421.2	904.44702	6265.29932	336.00012	0.15125	0.80946	432.91721	6028.06982	2711	1	1	1	73	102.983	549.25812	12.39054	22032.3	25414.2	22081.2	25421.2	73.0	73.0
405/647	20341.5	19929.0	20390.4	19936.0	1231.15674	19767.85156	316.67569	0.16837	1.14125	475.00427	19482.67969	2725	3	0	1	-56	-26.0391	1732.98231	6.42909	20341.5	19929.0	20390.4	19936.0	-56.0	-56.0
405/647	21087.8	12914.7	21136.6	12921.7	656.65601	6740.39844	409.00995	1.38302	1.44112	458.36270	6749.30566	2726	1	0	1	-284	-254.041	590.90849	16.48465	21087.8	12914.7	21136.6	12921.7	-284.0	-284.0
405/647	20472.4	14176.1	20521.2	14183.1	704.37903	5642.14307	361.30908	1.36541	0.92389	466.45581	5413.60449	2728	1	1	1	54	83.9562	494.62806	15.64746	20472.4	14176.1	20521.2	14183.1	54.0	54.0
405/647	20337.9	19919.4	20386.7	19926.4	1089.02332	50565.99609	306.22537	0.55737	1.07529	457.52359	49772.27734	2729	8	1	1	-34	-4.04539	4432.95401	3.81689	20337.9	19919.4	20386.7	19926.4	-34.0	-34.0
405/647	20039.1	18654.4	20087.9	18661.4	645.80756	3477.77124	296.25043	1.01722	0.94835	456.67230	3660.19263	2736	1	4	1	0	29.9436	304.88473	16.80039	20039.1	18654.4	20087.9	18661.4	0.0	0.0
405/647	19769.0	12317.1	19817.8	12324.1	513.80988	4075.83228	359.55637	0.75449	0.78656	436.76083	3962.37085	2740	1	1	1	110	139.937	357.31477	20.08927	19769.0	12317.1	19817.8	12324.1	110.0	110.0
405/647	22140.7	26021.5	22189.5	26028.5	651.05505	5460.01270	369.69879	0.27659	0.59796	433.45468	5476.08594	2740	1	4	1	182	211.937	478.66129	16.30029	22140.7	26021.5	22189.5	26028.5	182.0	182.0
405/647	20113.7	16082.7	20162.6	16089.7	997.42047	8043.05664	362.51956	0.79199	1.37625	451.55307	8159.64209	2762	1	1	1	-188	-158.097	705.10823	11.57113	20113.7	16082.7	20162.6	16089.7	-188.0	-188.0
405/647	20028.1	15653.8	20076.9	15660.7	648.76654	7343.32080	429.49890	1.23426	1.53619	471.20566	6990.80225	2771	1	2	1	-329	-299.112	643.76470	16.81672	20028.1	15653.8	20076.9	15660.7	-329.0	-329.0
405/647	19861.1	17703.8	19909.9	17710.8	1185.59106	17136.85742	327.52661	0.28893	1.06735	488.92230	16469.88477	2772	2	2	1	-33	-3.11312	1502.33174	6.78639	19861.1	17703.8	19909.9	17710.8	-33.0	-33.0
405/647	21076.8	12894.2	21125.6	12901.2	530.70514	5868.99609	424.53677	1.49036	1.46278	430.14551	5372.90723	2782	1	0	1	-313	-283.129	514.51552	19.37185	21076.8	12894.2	21125.6	12901.2	-313.0	-313.0
405/647	21987.8	25358.9	22036.6	25365.9	673.78394	4038.09888	312.52747	0.94314	0.72201	463.72430	3877.89258	2784	1	2	1	78	107.868	354.00680	16.26797	21987.8	25358.9	22036.6	25365.9	78.0	78.0
405/647	21097.5	12668.4	21146.3	12675.4	563.08289	7759.98193	473.91910	1.03083	0.60085	467.75952	7400.82129	2786	1	3	1	300	329.865	680.29201	18.96252	21097.5	12668.4	21146.3	12675.4	300.0	300.0
405/647	21169.6	12673.3	21218.4	12680.3	513.71814	4265.09082	367.84235	0.30776	0.59822	509.17160	4431.99365	2788	1	3	1	180	209.862	373.90644	21.31622	21169.6	12673.3	21218.4	12680.3	180.0	180.0
405/647	21615.5	24660.7	21664.3	24667.7	981.76697	6205.37939	320.95197	0.01983	1.11012	491.13541	6198.61475	2789	1	2	1	-47	-17.1399	544.00513	12.07738	21615.5	24660.7	21664.3	24667.7	-47.0	-47.0
405/647	20868.8	13235.4	20917.6	13242.4	569.86542	10786.32031	359.55405	0.02951	0.66453	447.52069	9986.72559	2792	2	4	1	150	179.855	945.60111	11.23872	20868.8	13235.4	20917.6	13242.4	150.0	150.0
405/647	20492.9	21384.9	20541.8	21391.9	639.95404	5024.56543	357.71317	1.05985	0.86804	496.20413	4587.89697	2805	1	2	1	76	105.835	440.48707	17.39007	20492.9	21384.9	20541.8	21391.9	76.0	76.0
405/647	20475.2	21423.7	20524.0	21430.6	551.03662	3770.87598	333.95731	0.22942	0.85304	475.13129	3580.71753	2807	1	2	1	55	84.8318	330.58025	19.52723	20475.2	21423.7	20524.0	21430.6	55.0	55.0
405/647	20928.8	13728.5	20977.6	13735.5	500.40677	6309.55908	453.31277	0.89015	1.67108	451.09848	6551.56836	2815	1	1	1	-378	-348.181	553.13822	20.76518	20928.8	13728.5	20977.6	13735.5	-378.0	-378.0
405/647	20546.1	21779.3	20594.9	21786.3	519.55884	4121.18018	359.54517	0.22567	0.69413	458.35901	3996.43506	2828	1	1	1	141	170.799	361.29027	20.26344	20546.1	21779.3	20594.9	21786.3	141.0	141.0
405/647	20310.2	15393.7	20359.1	15400.7	676.36188	5020.71826	347.81909	0.54977	1.71437	467.43909	4879.63184	2837	1	0	1	-220	-190.215	440.14980	16.22557	20310.2	15393.7	20359.1	15400.7	-220.0	-220.0
405/647	20272.1	12429.0	20321.0	12436.0	511.54547	4593.88135	382.56729	0.26846	0.63596	447.06216	4682.16016	2845	1	2	1	187	216.772	402.73042	20.33077	20272.1	12429.0	20321.0	12436.0	187.0	187.0
405/647	21154.3	12765.1	21203.1	12772.1	958.67407	7529.09814	357.76349	0.46957	0.74203	487.09131	7463.92969	2845	1	3	1	123	152.772	660.05119	12.25192	21154.3	12765.1	21203.1	12772.1	123.0	123.0
405/647	21082.3	12970.8	21131.1	12977.8	1075.85498	14519.31641	298.82813	0.94895	0.91671	531.11707	14062.14844	2846	2	0	1	10	39.7703	1272.86056	6.87758	21082.3	12970.8	21131.1	12977.8	10.0	10.0
405/647	22790.0	26549.4	22838.8	26556.4	758.97284	14189.85840	413.44565	1.08711	0.67356	417.83960	13837.39844	2849	2	2	1	216	245.766	1243.97806	10.99258	22790.0	26549.4	22838.8	26556.4	216.0	216.0
405/647	20330.7	12334.8	20379.6	12341.8	513.67523	6262.01172	445.73083	0.53930	0.57919	439.99490	6338.22949	2851	1	4	1	275	304.762	548.96990	20.09863	20330.7	12334.8	20379.6	12341.8	275.0	275.0
405/647	20292.3	19494.7	20341.2	19501.7	1141.21960	8707.83105	352.63907	0.09053	1.52770	470.44888	8936.28906	2854	1	0	1	-200	-170.242	763.38681	10.51588	20292.3	19494.7	20341.2	19501.7	-200.0	-200.0
405/647	21240.1	12796.2	21289.0	12803.2	961.42834	109230.75000	405.05487	0.73450	1.59157	468.00824	107333.39844	2856	9	0	1	-297	-267.245	9575.89939	3.33898	21240.1	12796.2	21289.0	12803.2	-297.0	-297.0
405/647	21943.0	25105.9	21991.8	25112.9	1335.47388	16625.55469	311.03372	0.65641	1.35254	456.75427	15890.28711	2857	2	2	1	-106	-76.247	1457.50752	6.29906	21943.0	25105.9	21991.8	25112.9	-106.0	-106.0
405/647	20172.5	14948.7	20221.3	14955.7	589.65698	5449.03564	388.07898	0.66203	0.67265	453.50223	5177.42236	2876	1	2	1	184	213.723	477.69897	18.04002	20172.5	14948.7	20221.3	14955.7	184.0	184.0
405/647	19974.2	16845.5	20023.0	16852.5	905.42914	27011.09375	339.22672	0.39558	1.29453	479.33029	26476.54492	2878	4	3	1	-126	-96.2801	2367.97345	6.11349	19974.2	16845.5	20023.0	16852.5	-126.0	-126.0
405/647	20732.5	13643.5	20781.3	13650.5	1314.37732	103794.12500	329.13126	0.16037	1.24716	459.22345	101876.71094	2880	10	1	1	-98	-68.2832	9099.28842	2.58983	20732.5	13643.5	20781.3	13650.5	-98.0	-98.0
405/647	20783.1	22229.6	20831.9	22236.6	726.47363	5128.05469	339.17703	0.69464	1.13465	415.69974	5101.50635	2888	1	8	1	-67	-37.2958	449.55963	14.66142	20783.1	22229.6	20831.9	22236.6	-67.0	-67.0
